:START_ID,name,:END_ID,:TYPE
smw0360000,SMW-36,nepssrskw160,CONTAINS
smw0360000,SMW-36,nepssrskw107,CONTAINS
smw0360000,SMW-36,nepssrskw045,CONTAINS
smw0360000,SMW-36,nepssrskw035,CONTAINS
smw0360000,SMW-36,nepssrskw001,CONTAINS
smw0370000,SMW-37,nepssrskw426,CONTAINS
smw0370000,SMW-37,nepssrskw223,CONTAINS
smw0370000,SMW-37,nepssrskw166,CONTAINS
smw0370000,SMW-37,nepssrskw160,CONTAINS
smw0370000,SMW-37,nepssrskw045,CONTAINS
smw0370000,SMW-37,nepssrskw035,CONTAINS
smw0370000,SMW-37,nepssrskw001,CONTAINS
smw0380000,SMW-38,nepssrskw260,CONTAINS
smw0380000,SMW-38,nepssrskw243,CONTAINS
smw0380000,SMW-38,nepssrskw207,CONTAINS
smw0380000,SMW-38,nepssrskw169,CONTAINS
smw0380000,SMW-38,nepssrskw089,CONTAINS
smw0380000,SMW-38,nepssrskw030,CONTAINS
smw0380000,SMW-38,nepssrskw023,CONTAINS
smw0380000,SMW-38,nepssrskw002,CONTAINS
smw0380000,SMW-38,nepssrskw001,CONTAINS
smw0390000,SMW-39,nepssrskw260,CONTAINS
smw0390000,SMW-39,nepssrskw243,CONTAINS
smw0390000,SMW-39,nepssrskw228,CONTAINS
smw0390000,SMW-39,nepssrskw207,CONTAINS
